ImageNumber,ObjectNumber,FileName_DNA,FileName_OverlayObjects,PathName_DNA,PathName_OverlayObjects,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifyPrimaryObjects
33,1,PostEX_NP_IF_LMNA_K9me2_K9me3_17_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_17_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,30082,37800,346,403,196,151,268.4033641380227,276.7524765640582,30082.0,2.7051783035858534e-10,43043667.579549246,54207842.154627115,-7.051426109683234e-10,-7412166.550628281,12112582.321741262,-27503628591.47326,122777328.940496,-166124116.74569362,129944585810.92032,-162080562784.2745,1.2385736406477337,30399,0.8104878313536831,195.70792519651104,1,0.7958201058201059,0.8073803342666267,0.18324245723131638,0.008031846186647413,1.2487183973474854e-05,5.084865757085386e-07,-1.2736511119410828e-12,-4.466737622555721e-08,1.398126446948576e-13,4104.132760658504,1408.1668377739559,1430.877853186266,246.39872849638593,246.39872849638593,4081.4217452461935,256.2540227402022,251.19912420229494,71.84705978674423,29.17750964097532,26.68332812825267,144.50311319017493,150.10219653417232,nan,nan,0.047565914938709715,0.00034537854246943355,nan,-0.008190902483092411,7.717381584551659e-05,-0.0010103454125714056,0.13567654229260667,-0.0010584392041835253,0.004773512546750184,-3.432870825316398e-05,-7.15999101771179e-05,-0.001722838004532168,4.1247389034153545e-05,-0.0001815960644902756,-5.266175839001035,684.2569260369921,0.9895720253955722,30082.0,2178038.0,200740946.0,20821540328.0,3782886.0,266481506.0,24182452102.0,2476918381988.0,598484612.0,41301978576.0,3657070120412.0,365743470160050.0,0.6068414450493276,0.03338939584265133,0.17921327270223983,0.10181600072216644,0.016994333094415028,0.011460189818018017,0.007823105510172044,0.02986556498911168,0.02554647699546926,0.008529633704768924,0.0012242693155263443,0.0008731998924506799,0.01101795516580428,0.02463644852087881,0.007225547909524577,0.008521266429058623,0.009876534381922856,0.011028547768027558,0.007409575050397902,0.001209968036351292,0.010067423676483474,0.0062022754923682435,0.015222475595154232,0.009034384839523263,0.004826408577181158,0.0007702902768773597,0.0022698434116369282,0.007780959154662329,0.004176306029641042,0.0014343115270487974,268.4033641380227,276.7524765640582,0,1,1
34,1,PostEX_NP_IF_LMNA_K9me2_K9me3_18_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_18_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,45823,59450,402,357,112,152,254.0919189053532,252.29293149728304,45823.0,6.150457920739427e-11,245694084.83757055,616343996.4223771,-3.694111683216761e-09,-38012624.82746666,24813733.170356557,-386782530747.45496,119825834.98051198,-318665693.79863644,481134997545.7353,-1403060511956.8035,1.1925202181831847,46153,0.7574730803519045,241.54431406762478,1,0.7707821698906644,0.8385602061518999,0.17407804966331858,0.004904276440246748,1.2239843116217339e-05,5.136223760769408e-07,4.767416561755712e-13,8.660433053566923e-09,1.1963225062238252e-12,5592.893936948791,2383.884532773456,5361.807058411072,829.553386453673,829.553386453673,2614.971411311175,299.14261313156413,294.24479604574145,96.5090669315583,37.401188050719036,33.94112549695428,193.155708703828,195.3001600725798,nan,nan,0.1170112619953096,0.0013712428408798115,nan,-0.018103428113691224,5.520562244924626e-05,-0.004019909671452314,0.057066787668008975,-0.0007089678066011802,0.0050005340886792714,-6.812148180287465e-05,0.00021868149854803337,-0.0022103768430599907,5.068301452463852e-05,-0.0003887163604501838,-74.43387403559977,828.6660889654819,0.9928498689142634,45823.0,6511078.0,1170865652.0,236809179226.0,4595723.0,615002475.0,106651788753.0,21071644132407.0,580744367.0,74575620651.0,12425359966965.0,2372842053451287.0,0.6738404848615142,0.03168179434408897,0.17424106584041937,0.0987013600125512,0.010096983702093056,0.00810901710737012,0.02595122994345389,0.00961495058947322,0.023923616948613707,0.011332441533322905,0.008256577910868364,0.002899118889555915,0.017059715518090744,0.027284255155305717,0.013211261089718158,0.0056331140988627685,0.006166488471274964,0.008015579192713533,0.005658446645870492,0.0017036927524431487,0.0008085842249918925,0.001555592536873977,0.009758240456606336,0.010886229058519211,0.0011972836742735846,0.005167648764244197,0.004602666907316269,0.0029451834006214467,0.0037658431950705813,0.001345994049532981,254.0919189053532,252.29293149728304,0,1,1
35,1,PostEX_NP_IF_LMNA_K9me2_K9me3_1_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_1_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,30154,37697,328,400,179,147,251.24958546129866,273.59351993102075,30154.0,1.4313172869151458e-10,42958517.619818285,54363152.873069175,2.5080453269765712e-09,-7290260.8310008515,11302656.954443906,-27017863811.182346,124149882.77379449,-168536252.70442277,130874031711.34291,-160845308979.68585,1.2377327515468919,30457,0.8130084578092858,195.94199455947185,1,0.7999045016844841,0.807928851159688,0.18378430531545897,0.008230472240053861,1.2656440010689216e-05,5.229179530681068e-07,-1.3379838353458005e-12,-4.654579442266917e-08,1.3972380593984419e-13,4138.730813738709,1403.1011287436404,1424.6374484253593,241.7676205810457,241.7676205810457,4117.19449405699,257.3318733072515,252.1983346495373,71.7007670809734,29.16675866811768,26.68332812825267,144.27147095242205,149.83196608166847,nan,nan,0.04724538861926641,0.00034430419177831694,nan,-0.00801776283680592,7.158437217086444e-05,-0.0009854083016842708,0.13653891669619256,-0.0010674093610469875,0.004773299555602584,-3.378322787243817e-05,-6.551253183749663e-05,-0.0016912675055240473,4.048896587742004e-05,-0.00017845927209894253,-5.090391765944924,684.842712474619,0.9900515480841843,30154.0,2178614.0,200362476.0,20737939166.0,3817301.0,268508154.0,24322457110.0,2486555146704.0,607395453.0,41869733878.0,3701721442738.0,369607919246032.0,0.6036297281923164,0.030051027686898744,0.17988237823754363,0.10235332706477097,0.01595760247026924,0.009990554162928286,0.0066908457044112255,0.030744795150523457,0.026215922845921866,0.007573817703758961,0.0013778452584717789,0.0006819958943670379,0.01147210804778325,0.024677017506240982,0.007028581954884282,0.008758948658241252,0.009359974496520563,0.009848212870164736,0.00678669648803907,0.0014963569292654022,0.010540430552231477,0.006972885411441196,0.015818344307968395,0.009470177526922719,0.004860822106452883,0.0008126338400097264,0.0026974993621380395,0.007175244911812288,0.003937508153193836,0.0015251117173384957,251.24958546129866,273.59351993102075,0,1,1
36,1,PostEX_NP_IF_LMNA_K9me2_K9me3_2_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_2_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,38599,54610,386,413,171,159,276.7378429492992,286.20021244073683,38599.0,-3.665405756692053e-10,108689662.23280396,29480088.319475092,-7.205699148471467e-09,49779957.94968803,176955154.24470106,278264502069.4688,152390032.75825804,114632161.40266818,361302897565.3344,1096487101446.5894,1.1963874059140678,38870,0.7668289703099477,221.68845975204155,1,0.7068119392052737,0.8358496545991111,0.1752350552780574,0.00532577776170765,6.576498217784574e-06,2.504004980502681e-07,3.4368905519559163e-14,-9.871532300508587e-10,-3.1948584642178985e-13,4790.386442548676,1973.5114561290611,2815.867308293063,-1289.6696274434062,-1289.6696274434062,3948.0305903846743,276.85047061686356,274.11676344215067,87.65842800324451,34.165297087647865,31.0,175.11946433745834,177.69688601116502,nan,nan,0.07295182021018844,0.00010071372216362955,nan,0.03341199584039499,0.000604537274342208,0.004838710591056096,0.10228323506786897,0.0003916213387630118,0.006282656048568461,9.704816774845413e-05,-0.0005150571881071774,0.006724490945996267,7.889183746713393e-05,0.000791347120643595,33.15081474450756,761.7787873376899,0.9930280421919218,38599.0,4081375.0,540245451.0,80139089611.0,4909801.0,568931725.0,79423542043.0,12197799474283.0,776917763.0,94928283023.0,13553608953909.0,2106190632319037.0,0.6540560711635954,0.022286404309135237,0.18152653891992065,0.09732487255909245,0.0044026892612705525,0.014226699972801843,0.021797404868687316,0.014036133354518013,0.025073224161995873,0.007346946716316341,0.0033962161797573337,0.006817179160917408,0.021244189933798837,0.028443099644775004,0.011087324705030698,0.007482171674806137,0.0026508580807438906,0.008001194282154317,0.004241300671811062,0.0016910849009124061,0.0026012097112216993,0.0021596847405359115,0.012548938976786434,0.00883441616112451,0.002201082695367688,0.0023419270368691984,0.003331290952282446,0.002630801984128978,0.0057083373793524374,0.0005069513213035385,276.7378429492992,286.20021244073683,0,1,1
37,1,PostEX_NP_IF_LMNA_K9me2_K9me3_3_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_3_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,41268,60750,366,397,123,147,245.43156925462827,271.62251623533973,41268.0,-2.0981332227165694e-09,151042563.75157508,-146486531.11474147,5.220499588176608e-09,-76971133.01415117,-152421107.9714852,-564213317586.304,160985583.5579142,313015135.7593086,586054649941.2123,2571051422713.8916,1.237180485735456,41566,0.8134246610476972,229.22488855299002,1,0.6793086419753086,0.8082895030513988,0.1832174897922827,0.00820483917528884,1.0591975368091892e-05,1.0381320810221955e-06,3.2175533236738752e-12,8.15008164948254e-08,-1.2238461561777123e-12,5649.549110372354,1911.4702583755675,3660.040800416183,1865.1529760141314,1865.1529760141314,3900.978568331738,300.65393023534165,300.66093860027775,88.3911760301898,34.29207588954981,31.240998703626616,175.36248173426378,174.88145737615832,nan,nan,0.08868956092895668,-0.0004234129533269975,nan,-0.04519610778361276,-0.00044056658987322496,-0.008027920579343123,0.09452792886332603,0.000904756649361072,0.00833869041767722,0.00018007929690831606,-0.00045745363668654027,-0.008566730576795939,-0.00022055369755567562,-0.0013303663084166099,-43.152220141170055,800.9919907732864,0.9928306789202713,41268.0,5052506.0,769628802.0,131065131650.0,5142922.0,552684878.0,76913263560.0,12252195823472.0,801909464.0,79307376666.0,10293111945656.0,1545596559864432.0,0.5809982310006077,0.012441488331365736,0.19187109511139958,0.09632442014993726,0.002272215335876419,0.002790173751571205,0.0004388396304212743,0.03059635047886304,0.03196149154732051,0.00200181639503546,0.004752242663887996,0.001561786678244356,0.022087104673976385,0.02407985216514482,0.0013698870989103443,0.013069712764573615,0.000808757387684132,0.0011356076513846791,0.0037083804411895452,0.0017730665282879893,0.01207988568470519,0.011250262242988642,0.017162337108940724,0.006378935732677353,0.005927475417828906,0.0006657727476563217,0.0015770254408567878,0.0016296469816418032,0.0028360663481748136,0.0015110534841648487,245.43156925462827,271.62251623533973,0,1,1
38,1,PostEX_NP_IF_LMNA_K9me2_K9me3_4_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_4_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,55719,75428,360,460,14,242,187.93284158007143,352.6921516897288,55719.0,-1.7107879557443084e-09,436448052.693193,-834011496.323303,-2.0208972273394465e-09,-102472175.96837737,-293724267.94227064,-1571862522220.5598,164373562.47793388,471945706.9222142,1151390238404.0337,4749589881243.425,1.2944350667911326,56066,0.8506603682422085,266.3524623372169,1,0.7387044598822718,0.7725377855213482,0.1935258223403587,0.012037734071183935,1.0462144696056565e-05,5.86206846066803e-07,-9.541010882166928e-13,-4.6742301999094e-08,1.094175143876646e-12,8448.182488087316,2334.882806895128,7833.020203040129,1839.088568861203,1839.088568861203,2950.0450919423147,367.65598024429994,363.23546082396746,95.1892851112981,38.40644082035101,35.34119409414458,189.73665961010275,193.28250026922262,nan,nan,0.14058077501462932,-0.0011380563163791442,nan,-0.03300648914842698,-0.0004008035379358372,-0.009086667128892431,0.05294504732572938,0.0006439968694899623,0.0066559891109646985,0.00011631735382473555,-0.00018409996607688352,-0.0036872753423363063,-0.00011229408920114601,-0.0008598552493152169,-71.50527148338112,952.0214280248091,0.9938108657653479,55719.0,9691364.0,2122094532.0,520093220570.0,6167656.0,970285758.0,198958932070.0,46544950738518.0,847084676.0,125122059170.0,24333182687650.0,5445045736274942.0,0.5376961815453883,0.009811834587050481,0.18578356361096152,0.09950657905588357,0.008098972389858987,0.001636315861036252,0.013240245736908459,0.042387794608703185,0.03388620557265982,0.0010022715765634607,0.0006165790716954381,0.00041497440206329057,0.012227873110073841,0.0166717232749109,0.0046599893703182065,0.014131789319332282,0.004232770551390776,0.002911693207258024,0.0019381603795498512,0.00017550183360548943,0.015339414696677206,0.013543827695544299,0.017364716401823514,0.005191467501082049,0.006792487789172976,0.003174428421122562,0.002708933772125866,0.0021336647634273118,0.001029011196319515,0.00010415345293329402,187.93284158007143,352.6921516897288,0,1,1
39,1,PostEX_NP_IF_LMNA_K9me2_K9me3_5_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_5_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,1,1,205,190,204,189,204.0,189.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,204.0,189.0,0,1,1
39,2,PostEX_NP_IF_LMNA_K9me2_K9me3_5_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_5_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,55428,83424,384,437,120,121,252.3262430540521,278.88148589160716,55428.0,-3.09398728859378e-10,238603509.5468535,-204476686.64196208,2.43267095356714e-09,-149447338.90937766,264835327.89330864,-1271532577838.7634,344615256.48082185,-51802605.97879474,1473434009076.903,-2051705112627.0923,1.258690296524779,55769,0.8393282263865758,265.65602098499596,1,0.6644131185270425,0.7944766101407008,0.18983359533291708,0.010655645579528672,2.487446183136687e-06,1.3788843626612268e-07,-6.165668435275978e-14,-1.1566889369573205e-08,5.2151693377452117e-14,8121.8587937437605,2400.237728369169,4304.746870658396,2696.2426735472623,2696.2426735472623,6217.349651454533,360.4854236996278,355.1408171415953,95.69221493935649,38.814858588416314,35.608987629529715,191.52366852511574,195.968884402363,nan,nan,0.07766375966403974,-0.00028269672576377366,nan,-0.04864405487384106,0.00036614482213861125,-0.007466891948310939,0.11216983566887734,-7.161905514381938e-05,0.008652529027171287,-5.1175572716203906e-05,-0.0004772698133240561,-0.0106524129611477,5.5334099796017664e-05,-0.0014195505898192792,-35.23572948149626,936.3300858899106,0.9938854919399667,55428.0,7334579.0,1209160793.0,222946240295.0,8751055.0,1008546892.0,151617328224.0,26182111211482.0,1726244823.0,181185753554.0,25228933048418.0,4088702089303148.0,0.5595435663165225,0.015969472969726724,0.1851920917543677,0.10108393600524525,0.00997546185827333,0.006652417672883216,0.007526520915662547,0.03768644750420488,0.03298356621928163,0.0013107676469391741,0.0001932479246219037,0.003930483255557955,0.0148831568692711,0.019140635241721743,0.0005267876208216702,0.01310815649879439,0.005599109341633275,0.005771515432833793,0.0017983035068323413,0.0022955721510235366,0.013510777118093472,0.012355439787623055,0.01795423068284862,0.007002613562701291,0.005713526391967079,0.0032335563498236265,0.002836568515425412,0.0037554326130186944,0.0021729270608198516,0.00127153134132413,252.3262430540521,278.88148589160716,0,2,2
40,1,PostEX_NP_IF_LMNA_K9me2_K9me3_6_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_6_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,56830,88319,420,380,79,121,247.85055428470878,248.38289635755763,56830.0,3.394234227016568e-09,422711893.7575399,212362750.6569424,-6.28222096565878e-09,-167531923.06123558,-1151052577.5563867,-2391776473671.5884,223496500.17525962,719524616.7188226,1743686404541.2031,19336508733434.016,1.3315666604687897,57255,0.8674789879617714,268.99480167337674,1,0.6434629015274177,0.75099507196128,0.20008626756078643,0.014568106109669776,2.7123642779705687e-05,3.5004743664936675e-06,2.9529341535757207e-11,3.2311759977470636e-07,-1.7070942632079305e-11,9115.096605019804,2255.80598045969,7438.182188237551,2947.948672553855,2947.948672553855,3932.7203972419434,381.8920602478099,372.8230143110803,93.47192091746055,37.92231049054116,35.0,186.43309621163652,189.98130352051763,nan,nan,0.1308847824782254,0.00027582536518907163,nan,-0.05187310703068546,-0.0014950338351436936,-0.01303129635612589,0.06920148508256102,0.0009345477940695907,0.009500258297483376,0.0004419328321630777,6.833443378408252e-05,-0.007388104721894346,-0.0002669243692177655,-0.0016561095663750695,-60.36700110655975,975.1585130146568,0.9925770675050214,56830.0,9595777.0,2042964159.0,487918268509.0,7239170.0,1054805944.0,202511923012.0,44848336614004.0,1145642942.0,151480567202.0,26801822101234.0,5548725305144198.0,0.5205738492722815,0.01459020851642428,0.17906407469568147,0.10307257637469475,0.002166247478165347,0.0066352679932124795,0.022042935140136163,0.044427500979566936,0.03627375378166056,0.00257629698396479,0.004063639264392589,0.003863949773962525,0.007839135799568539,0.01225607642030946,0.006737956471354682,0.014264438490662093,0.0009868672143395687,0.0021366154272269744,0.004499284633892022,0.003038762664861958,0.01751407893708356,0.013279547669822252,0.015312599673777872,0.004952100021068613,0.005865944012453547,0.00024697396063822033,0.0012492841663270112,0.0019260116387608817,0.00407141263085487,0.0022934861336889253,247.85055428470878,248.38289635755763,0,1,1
41,1,PostEX_NP_IF_LMNA_K9me2_K9me3_7_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_7_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,46312,58056,401,316,73,139,237.2078726895837,227.63996372430472,46312.0,7.921926226117648e-09,322218111.80961704,17351816.40384423,-4.464709491003305e-09,31193723.069226176,125361216.21355295,426825948153.9729,93566536.75513901,22099701.196849898,482976210981.5782,651963681446.2325,1.281371283249529,46632,0.8521382018592315,242.82971357676732,1,0.7977125533967204,0.7804139308195064,0.1938569507744378,0.012211223053790052,7.757154710653769e-07,5.2274853819628956e-08,-3.1175554218727015e-15,-2.9607545389811787e-09,1.0054419587830792e-14,7047.791505004725,1930.1115992610391,6957.551213716036,-673.5559481176839,-673.5559481176839,2020.3518905497278,335.80450276920885,330.50416033690107,86.97700845625813,35.04281038825403,32.202484376209235,173.7137316616719,175.73214159104938,nan,nan,0.1502321474718439,3.759335643812034e-05,nan,0.014543875196875191,0.00027159974350513964,0.004297047990992453,0.043624803302593884,4.787982565819864e-05,0.004862337835999768,3.0499732156679265e-05,-5.954034389748619e-05,0.001334090305189525,2.4743860323766668e-05,0.0003148021134939926,82.36918415225209,863.5533905932737,0.9931377594784697,46312.0,7604795.0,1570985321.0,363807010769.0,4105094.0,705282476.0,149621952894.0,35259765825956.0,457441920.0,80667685226.0,17194852761500.0,4047054614532770.0,0.5398210229122596,0.011217003196220309,0.18441005165587204,0.10093421627542515,0.007341844028301182,0.005328729337616343,0.014038691173380394,0.04133891864053431,0.034577260918847656,0.00046979012869530017,0.0012419971291912316,0.002874585089275322,0.012143427824496556,0.016850425770771164,0.004351231491134451,0.013856636118273546,0.0037259634008305286,0.003722859519160953,0.0008697830110998187,0.0014735100453576724,0.01611336760420844,0.013302278761767563,0.016832282937408342,0.005867885913101122,0.006102667333960589,0.002611427462110019,0.0024808126053470297,0.0030912320595991158,0.001684178132883207,0.0007666944313028101,237.2078726895837,227.63996372430472,0,1,1
42,1,PostEX_NP_IF_LMNA_K9me2_K9me3_8_C2_max_proj.tif,PostEX_NP_IF_LMNA_K9me2_K9me3_8_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\normal\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_normal_c2,33522,48741,374,367,143,156,256.771344191874,259.887596205477,33522.0,8.118377081700601e-10,108891636.35323071,26066153.07839765,-2.4084556571324356e-09,41781208.42491507,120036288.07582313,263723391609.28494,89783326.46250229,74479024.64626805,251381652283.41333,307372430020.6616,1.1998826440139423,33800,0.7764150741444051,206.59510163266728,1,0.6877577398904413,0.8334148385168076,0.17680042185120975,0.005818860374216225,4.6907357962519505e-06,3.924433986969984e-07,5.324580257263077e-13,2.9935620969095764e-08,-9.218318704277747e-16,4241.905337606409,1684.7984036898445,3248.3633540132073,-1246.3817321435197,-1246.3817321435197,2678.3403872830468,260.5196449439131,255.80070367377803,81.54140052758476,31.615613845859194,28.635642126552707,162.63455967290594,164.18518343333395,nan,nan,0.09690243285046259,0.0001266928590975427,nan,0.03718100746207027,0.0005834286511723793,0.007000980808039546,0.07989798900074717,0.00036200050490197225,0.006673348588421103,4.4566669942847095e-05,-0.00019148197791205428,0.005851520959782026,6.420553896992023e-05,0.0008931526428937774,51.440214361343976,710.9503602129437,0.9917751479289941,33522.0,3813843.0,542797681.0,86558383623.0,3482520.0,437992190.0,66016991082.0,10919473569716.0,451573958.0,60131753848.0,9288953946116.0,1555821644003242.0,0.6522837671334799,0.022184064905860258,0.17812846610564798,0.10120841659864688,0.007358020982437441,0.011196045899220223,0.019546499234351856,0.016340094986699468,0.02458828628483676,0.007285636106888465,0.00495961205725312,0.004190177656233999,0.017967251357534103,0.02846155339109727,0.012334879130643682,0.006659941425452773,0.004329876888072469,0.008109343160633553,0.005030848663318083,0.0006373605174113251,0.005025852620496538,0.002071137302043769,0.012564742166714755,0.011278545648322657,0.002298463301935673,0.0020414297149604636,0.003540489664236904,0.0025075170101984835,0.004769360657993299,0.0005942716721912639,256.771344191874,259.887596205477,0,1,1
